PerfID,StylistID,StylistName,ConsultantID,RegionID,RegionName,Year,MonthNum,Target_GBP,ActualRevenue_GBP,Achievement_Pct,TotalBookings,CompletedBookings,NoShows,NewClients,Commission_Earned_GBP,Avg_NPS
SP000217,STY006,Anna Singh,CON002,RG02,London South,2025,8,3780.0,3209.24,84.9,39,36,2,5,1123.24,7.6
SP000218,STY006,Anna Singh,CON002,RG02,London South,2025,9,3500.0,2662.48,76.1,26,21,2,9,931.87,8.9
SP000219,STY006,Anna Singh,CON002,RG02,London South,2025,10,3500.0,3740.8,106.9,24,21,2,6,1309.28,7.9
SP000220,STY006,Anna Singh,CON002,RG02,London South,2025,11,4025.0,3658.32,90.9,15,13,0,7,1280.41,8.5
SP000221,STY006,Anna Singh,CON002,RG02,London South,2025,12,4025.0,4929.43,122.5,38,31,7,10,1725.3,7.4
SP000222,STY006,Anna Singh,CON002,RG02,London South,2026,1,3080.0,3026.46,98.3,31,27,4,7,1059.26,7.7
SP000223,STY007,Kate Okoye,CON003,RG03,Manchester,2023,1,1320.0,1377.96,104.4,23,19,4,6,413.39,7.8
SP000224,STY007,Kate Okoye,CON003,RG03,Manchester,2023,2,1320.0,1506.29,114.1,40,34,3,2,451.89,8.8
SP000225,STY007,Kate Okoye,CON003,RG03,Manchester,2023,3,1500.0,1765.45,117.7,45,41,1,11,529.64,9.1
SP000226,STY007,Kate Okoye,CON003,RG03,Manchester,2023,4,1500.0,1628.18,108.5,45,37,6,12,488.45,8.4
SP000227,STY007,Kate Okoye,CON003,RG03,Manchester,2023,5,1500.0,1205.5,80.4,41,36,3,11,361.65,8.7
SP000228,STY007,Kate Okoye,CON003,RG03,Manchester,2023,6,1620.0,1593.91,98.4,38,33,2,11,478.17,8.7
SP000229,STY007,Kate Okoye,CON003,RG03,Manchester,2023,7,1620.0,1348.43,83.2,24,22,2,12,404.53,7.7
SP000230,STY007,Kate Okoye,CON003,RG03,Manchester,2023,8,1620.0,1568.83,96.8,41,37,1,11,470.65,8.7
SP000231,STY007,Kate Okoye,CON003,RG03,Manchester,2023,9,1500.0,1119.5,74.6,37,34,3,11,335.85,7.9
SP000232,STY007,Kate Okoye,CON003,RG03,Manchester,2023,10,1500.0,1584.2,105.6,40,36,3,7,475.26,9.0
SP000233,STY007,Kate Okoye,CON003,RG03,Manchester,2023,11,1725.0,1239.44,71.9,20,17,1,7,371.83,8.0
SP000234,STY007,Kate Okoye,CON003,RG03,Manchester,2023,12,1725.0,1619.02,93.9,12,11,1,2,485.7,9.1
SP000235,STY007,Kate Okoye,CON003,RG03,Manchester,2024,1,1320.0,1586.22,120.2,38,33,2,12,475.87,7.9
SP000236,STY007,Kate Okoye,CON003,RG03,Manchester,2024,2,1320.0,1073.69,81.3,30,25,4,3,322.11,8.8
SP000237,STY007,Kate Okoye,CON003,RG03,Manchester,2024,3,1500.0,1637.98,109.2,34,28,4,5,491.4,8.5
SP000238,STY007,Kate Okoye,CON003,RG03,Manchester,2024,4,1500.0,1662.78,110.9,19,17,1,11,498.83,9.0
SP000239,STY007,Kate Okoye,CON003,RG03,Manchester,2024,5,1500.0,1552.1,103.5,33,27,4,5,465.63,9.2
SP000240,STY007,Kate Okoye,CON003,RG03,Manchester,2024,6,1620.0,1581.23,97.6,29,24,4,5,474.37,7.4
SP000241,STY007,Kate Okoye,CON003,RG03,Manchester,2024,7,1620.0,1832.05,113.1,43,37,6,8,549.62,8.3
SP000242,STY007,Kate Okoye,CON003,RG03,Manchester,2024,8,1620.0,1382.35,85.3,23,20,1,12,414.7,7.7
SP000243,STY007,Kate Okoye,CON003,RG03,Manchester,2024,9,1500.0,1111.64,74.1,18,15,2,6,333.49,7.4
SP000244,STY007,Kate Okoye,CON003,RG03,Manchester,2024,10,1500.0,1211.07,80.7,17,14,3,6,363.32,8.8
SP000245,STY007,Kate Okoye,CON003,RG03,Manchester,2024,11,1725.0,1331.26,77.2,16,14,0,6,399.38,8.7
SP000246,STY007,Kate Okoye,CON003,RG03,Manchester,2024,12,1725.0,1807.6,104.8,14,11,2,10,542.28,8.8
SP000247,STY007,Kate Okoye,CON003,RG03,Manchester,2025,1,1320.0,1632.07,123.6,13,12,1,2,489.62,8.0
SP000248,STY007,Kate Okoye,CON003,RG03,Manchester,2025,2,1320.0,1660.28,125.8,34,27,4,12,498.09,9.3
SP000249,STY007,Kate Okoye,CON003,RG03,Manchester,2025,3,1500.0,1157.91,77.2,18,14,3,6,347.37,8.7
SP000250,STY007,Kate Okoye,CON003,RG03,Manchester,2025,4,1500.0,1886.61,125.8,36,33,0,10,565.98,8.5
SP000251,STY007,Kate Okoye,CON003,RG03,Manchester,2025,5,1500.0,1412.61,94.2,21,17,2,6,423.78,8.8
SP000252,STY007,Kate Okoye,CON003,RG03,Manchester,2025,6,1620.0,1829.39,112.9,32,25,4,12,548.82,9.6
SP000253,STY007,Kate Okoye,CON003,RG03,Manchester,2025,7,1620.0,2039.79,125.9,17,15,0,6,611.94,8.9
SP000254,STY007,Kate Okoye,CON003,RG03,Manchester,2025,8,1620.0,2075.92,128.1,13,10,2,12,622.77,8.8
SP000255,STY007,Kate Okoye,CON003,RG03,Manchester,2025,9,1500.0,1838.8,122.6,43,38,4,8,551.64,7.4
SP000256,STY007,Kate Okoye,CON003,RG03,Manchester,2025,10,1500.0,1490.01,99.3,24,21,1,9,447.0,8.1
SP000257,STY007,Kate Okoye,CON003,RG03,Manchester,2025,11,1725.0,1876.66,108.8,27,23,4,10,563.0,8.6
SP000258,STY007,Kate Okoye,CON003,RG03,Manchester,2025,12,1725.0,1358.13,78.7,18,15,2,7,407.44,7.2
SP000259,STY007,Kate Okoye,CON003,RG03,Manchester,2026,1,1320.0,954.89,72.3,25,20,5,11,286.47,9.3
SP000260,STY008,Helen Chen,CON003,RG03,Manchester,2023,1,3080.0,3410.4,110.7,25,20,3,8,1023.12,9.5
SP000261,STY008,Helen Chen,CON003,RG03,Manchester,2023,2,3080.0,3501.4,113.7,36,32,2,11,1050.42,8.1
SP000262,STY008,Helen Chen,CON003,RG03,Manchester,2023,3,3500.0,2760.36,78.9,39,31,5,6,828.11,9.0
SP000263,STY008,Helen Chen,CON003,RG03,Manchester,2023,4,3500.0,2987.02,85.3,14,12,0,6,896.11,9.5
SP000264,STY008,Helen Chen,CON003,RG03,Manchester,2023,5,3500.0,3108.26,88.8,33,30,0,11,932.48,8.7
SP000265,STY008,Helen Chen,CON003,RG03,Manchester,2023,6,3780.0,3066.37,81.1,23,18,3,4,919.91,7.8
SP000266,STY008,Helen Chen,CON003,RG03,Manchester,2023,7,3780.0,3867.21,102.3,39,33,4,5,1160.16,8.9
SP000267,STY008,Helen Chen,CON003,RG03,Manchester,2023,8,3780.0,3537.72,93.6,17,15,0,6,1061.32,7.4
SP000268,STY008,Helen Chen,CON003,RG03,Manchester,2023,9,3500.0,3876.53,110.8,17,15,2,2,1162.96,8.7
SP000269,STY008,Helen Chen,CON003,RG03,Manchester,2023,10,3500.0,2564.5,73.3,23,20,0,5,769.35,8.0
SP000270,STY008,Helen Chen,CON003,RG03,Manchester,2023,11,4025.0,3623.89,90.0,27,23,2,6,1087.17,8.2
SP000271,STY008,Helen Chen,CON003,RG03,Manchester,2023,12,4025.0,3891.86,96.7,36,32,2,5,1167.56,8.2
SP000272,STY008,Helen Chen,CON003,RG03,Manchester,2024,1,3080.0,2175.96,70.6,14,12,0,12,652.79,7.5
SP000273,STY008,Helen Chen,CON003,RG03,Manchester,2024,2,3080.0,2769.24,89.9,17,15,2,11,830.77,8.1
SP000274,STY008,Helen Chen,CON003,RG03,Manchester,2024,3,3500.0,4371.41,124.9,20,16,1,7,1311.42,8.3
SP000275,STY008,Helen Chen,CON003,RG03,Manchester,2024,4,3500.0,4405.23,125.9,16,13,1,10,1321.57,8.4
SP000276,STY008,Helen Chen,CON003,RG03,Manchester,2024,5,3500.0,2632.04,75.2,32,27,4,5,789.61,9.1
SP000277,STY008,Helen Chen,CON003,RG03,Manchester,2024,6,3780.0,3047.42,80.6,21,17,2,9,914.23,7.4
SP000278,STY008,Helen Chen,CON003,RG03,Manchester,2024,7,3780.0,2820.42,74.6,43,39,3,10,846.13,9.5
SP000279,STY008,Helen Chen,CON003,RG03,Manchester,2024,8,3780.0,3917.42,103.6,38,34,2,5,1175.23,8.4
SP000280,STY008,Helen Chen,CON003,RG03,Manchester,2024,9,3500.0,3544.18,101.3,25,20,4,9,1063.25,8.6
SP000281,STY008,Helen Chen,CON003,RG03,Manchester,2024,10,3500.0,2773.13,79.2,34,29,2,8,831.94,8.2
SP000282,STY008,Helen Chen,CON003,RG03,Manchester,2024,11,4025.0,3860.36,95.9,40,37,1,7,1158.11,7.8
SP000283,STY008,Helen Chen,CON003,RG03,Manchester,2024,12,4025.0,4250.79,105.6,40,37,1,9,1275.24,9.6
SP000284,STY008,Helen Chen,CON003,RG03,Manchester,2025,1,3080.0,2828.41,91.8,32,27,4,8,848.52,9.2
SP000285,STY008,Helen Chen,CON003,RG03,Manchester,2025,2,3080.0,2251.23,73.1,39,31,5,2,675.37,8.6
SP000286,STY008,Helen Chen,CON003,RG03,Manchester,2025,3,3500.0,2580.97,73.7,21,19,2,4,774.29,9.7
SP000287,STY008,Helen Chen,CON003,RG03,Manchester,2025,4,3500.0,2505.35,71.6,21,19,1,5,751.61,9.1
SP000288,STY008,Helen Chen,CON003,RG03,Manchester,2025,5,3500.0,3475.24,99.3,18,15,2,8,1042.57,7.7
SP000289,STY008,Helen Chen,CON003,RG03,Manchester,2025,6,3780.0,4023.47,106.4,28,25,3,5,1207.04,8.4
SP000290,STY008,Helen Chen,CON003,RG03,Manchester,2025,7,3780.0,3007.54,79.6,35,28,6,9,902.26,7.3
SP000291,STY008,Helen Chen,CON003,RG03,Manchester,2025,8,3780.0,3563.14,94.3,17,15,1,9,1068.94,9.7
SP000292,STY008,Helen Chen,CON003,RG03,Manchester,2025,9,3500.0,4401.18,125.7,38,35,3,6,1320.35,8.8
SP000293,STY008,Helen Chen,CON003,RG03,Manchester,2025,10,3500.0,4175.84,119.3,45,36,8,3,1252.75,9.8
SP000294,STY008,Helen Chen,CON003,RG03,Manchester,2025,11,4025.0,4288.47,106.5,14,12,1,3,1286.54,8.0
SP000295,STY008,Helen Chen,CON003,RG03,Manchester,2025,12,4025.0,4276.98,106.3,23,19,1,10,1283.09,9.2
SP000296,STY008,Helen Chen,CON003,RG03,Manchester,2026,1,3080.0,3002.75,97.5,21,17,1,2,900.82,8.8
SP000297,STY010,Rachel Johnson,CON004,RG04,Birmingham,2023,1,2640.0,3015.58,114.2,30,24,4,11,1055.45,8.4
SP000298,STY010,Rachel Johnson,CON004,RG04,Birmingham,2023,2,2640.0,2376.22,90.0,43,35,7,7,831.68,9.3
SP000299,STY010,Rachel Johnson,CON004,RG04,Birmingham,2023,3,3000.0,3568.53,119.0,31,29,0,12,1248.99,8.2
SP000300,STY010,Rachel Johnson,CON004,RG04,Birmingham,2023,4,3000.0,2455.52,81.9,35,28,7,2,859.43,8.0
SP000301,STY010,Rachel Johnson,CON004,RG04,Birmingham,2023,5,3000.0,2396.15,79.9,44,37,4,11,838.65,8.9
SP000302,STY010,Rachel Johnson,CON004,RG04,Birmingham,2023,6,3240.0,3700.85,114.2,44,37,6,5,1295.3,7.3
SP000303,STY010,Rachel Johnson,CON004,RG04,Birmingham,2023,7,3240.0,2328.03,71.9,12,9,0,8,814.81,8.8
SP000304,STY010,Rachel Johnson,CON004,RG04,Birmingham,2023,8,3240.0,3304.68,102.0,29,24,4,11,1156.64,9.6
SP000305,STY010,Rachel Johnson,CON004,RG04,Birmingham,2023,9,3000.0,3433.09,114.4,21,18,0,2,1201.58,7.5
SP000306,STY010,Rachel Johnson,CON004,RG04,Birmingham,2023,10,3000.0,2697.49,89.9,37,32,3,7,944.12,8.1
SP000307,STY010,Rachel Johnson,CON004,RG04,Birmingham,2023,11,3450.0,4339.37,125.8,38,35,1,7,1518.78,8.2
SP000308,STY010,Rachel Johnson,CON004,RG04,Birmingham,2023,12,3450.0,2507.29,72.7,34,29,3,4,877.55,9.4
SP000309,STY010,Rachel Johnson,CON004,RG04,Birmingham,2024,1,2640.0,2093.45,79.3,32,28,4,4,732.71,7.8
SP000310,STY010,Rachel Johnson,CON004,RG04,Birmingham,2024,2,2640.0,2158.8,81.8,24,20,1,4,755.58,7.9
SP000311,STY010,Rachel Johnson,CON004,RG04,Birmingham,2024,3,3000.0,3631.94,121.1,13,11,1,3,1271.18,9.2
SP000312,STY010,Rachel Johnson,CON004,RG04,Birmingham,2024,4,3000.0,3302.37,110.1,30,27,1,10,1155.83,7.4
SP000313,STY010,Rachel Johnson,CON004,RG04,Birmingham,2024,5,3000.0,3212.88,107.1,17,15,0,6,1124.51,9.6
SP000314,STY010,Rachel Johnson,CON004,RG04,Birmingham,2024,6,3240.0,2588.76,79.9,15,12,0,7,906.07,9.1
SP000315,STY010,Rachel Johnson,CON004,RG04,Birmingham,2024,7,3240.0,2676.35,82.6,18,16,0,9,936.72,7.4
SP000316,STY010,Rachel Johnson,CON004,RG04,Birmingham,2024,8,3240.0,3632.8,112.1,13,11,2,5,1271.48,7.5
SP000317,STY010,Rachel Johnson,CON004,RG04,Birmingham,2024,9,3000.0,3247.55,108.3,28,22,3,7,1136.64,9.0
SP000318,STY010,Rachel Johnson,CON004,RG04,Birmingham,2024,10,3000.0,3696.26,123.2,25,22,3,8,1293.69,9.0
SP000319,STY010,Rachel Johnson,CON004,RG04,Birmingham,2024,11,3450.0,3807.42,110.4,25,22,2,11,1332.6,7.7
SP000320,STY010,Rachel Johnson,CON004,RG04,Birmingham,2024,12,3450.0,4261.68,123.5,28,24,1,11,1491.59,7.7
SP000321,STY010,Rachel Johnson,CON004,RG04,Birmingham,2025,1,2640.0,2394.13,90.7,29,24,4,12,837.95,8.0
SP000322,STY010,Rachel Johnson,CON004,RG04,Birmingham,2025,2,2640.0,2240.76,84.9,33,28,2,10,784.27,9.1
SP000323,STY010,Rachel Johnson,CON004,RG04,Birmingham,2025,3,3000.0,2312.4,77.1,45,37,8,11,809.34,9.1
SP000324,STY010,Rachel Johnson,CON004,RG04,Birmingham,2025,4,3000.0,2832.03,94.4,21,19,2,2,991.21,7.8
SP000325,STY010,Rachel Johnson,CON004,RG04,Birmingham,2025,5,3000.0,2202.71,73.4,35,33,0,2,770.95,7.5
SP000326,STY010,Rachel Johnson,CON004,RG04,Birmingham,2025,6,3240.0,3562.03,109.9,35,29,6,9,1246.71,7.3
SP000327,STY010,Rachel Johnson,CON004,RG04,Birmingham,2025,7,3240.0,3713.97,114.6,21,17,4,7,1299.89,7.2
SP000328,STY010,Rachel Johnson,CON004,RG04,Birmingham,2025,8,3240.0,3638.84,112.3,24,19,5,12,1273.59,8.6
SP000329,STY010,Rachel Johnson,CON004,RG04,Birmingham,2025,9,3000.0,2700.95,90.0,26,23,1,10,945.33,7.3
SP000330,STY010,Rachel Johnson,CON004,RG04,Birmingham,2025,10,3000.0,2307.64,76.9,21,18,1,11,807.68,9.4
SP000331,STY010,Rachel Johnson,CON004,RG04,Birmingham,2025,11,3450.0,3108.48,90.1,44,38,4,9,1087.97,7.6
SP000332,STY010,Rachel Johnson,CON004,RG04,Birmingham,2025,12,3450.0,3792.06,109.9,39,36,3,10,1327.22,8.2
SP000333,STY010,Rachel Johnson,CON004,RG04,Birmingham,2026,1,2640.0,2005.22,76.0,26,22,3,9,701.83,7.2
SP000334,STY011,James Smith,CON004,RG04,Birmingham,2023,1,2200.0,1601.29,72.8,24,21,0,3,400.32,9.5
SP000335,STY011,James Smith,CON004,RG04,Birmingham,2023,2,2200.0,2742.74,124.7,41,38,0,6,685.68,7.5
SP000336,STY011,James Smith,CON004,RG04,Birmingham,2023,3,2500.0,2848.47,113.9,20,18,0,6,712.12,7.6
SP000337,STY011,James Smith,CON004,RG04,Birmingham,2023,4,2500.0,1954.71,78.2,16,14,1,12,488.68,9.0
SP000338,STY011,James Smith,CON004,RG04,Birmingham,2023,5,2500.0,3207.87,128.3,38,32,6,12,801.97,9.0
SP000339,STY011,James Smith,CON004,RG04,Birmingham,2023,6,2700.0,1897.99,70.3,26,21,2,12,474.5,9.6
SP000340,STY011,James Smith,CON004,RG04,Birmingham,2023,7,2700.0,2249.45,83.3,31,25,5,6,562.36,7.6
SP000341,STY011,James Smith,CON004,RG04,Birmingham,2023,8,2700.0,2463.43,91.2,13,10,1,8,615.86,7.6
SP000342,STY011,James Smith,CON004,RG04,Birmingham,2023,9,2500.0,1967.85,78.7,19,17,2,6,491.96,7.3
SP000343,STY011,James Smith,CON004,RG04,Birmingham,2023,10,2500.0,2783.7,111.3,45,38,6,10,695.92,8.5
SP000344,STY011,James Smith,CON004,RG04,Birmingham,2023,11,2875.0,3144.34,109.4,13,11,1,2,786.09,9.3
SP000345,STY011,James Smith,CON004,RG04,Birmingham,2023,12,2875.0,2353.57,81.9,38,31,4,5,588.39,8.4
SP000346,STY011,James Smith,CON004,RG04,Birmingham,2024,1,2200.0,2080.35,94.6,19,16,0,10,520.09,7.4
SP000347,STY011,James Smith,CON004,RG04,Birmingham,2024,2,2200.0,1622.5,73.7,13,10,2,3,405.62,9.1
SP000348,STY011,James Smith,CON004,RG04,Birmingham,2024,3,2500.0,2390.22,95.6,24,20,4,2,597.55,8.3
SP000349,STY011,James Smith,CON004,RG04,Birmingham,2024,4,2500.0,2512.18,100.5,27,23,2,9,628.05,9.2
SP000350,STY011,James Smith,CON004,RG04,Birmingham,2024,5,2500.0,1858.2,74.3,25,20,4,8,464.55,9.2
SP000351,STY011,James Smith,CON004,RG04,Birmingham,2024,6,2700.0,2565.53,95.0,39,35,4,6,641.38,7.7
SP000352,STY011,James Smith,CON004,RG04,Birmingham,2024,7,2700.0,3109.99,115.2,35,29,3,8,777.5,7.3
SP000353,STY011,James Smith,CON004,RG04,Birmingham,2024,8,2700.0,2084.04,77.2,13,10,2,12,521.01,7.7
SP000354,STY011,James Smith,CON004,RG04,Birmingham,2024,9,2500.0,2997.29,119.9,43,35,5,9,749.32,8.7
SP000355,STY011,James Smith,CON004,RG04,Birmingham,2024,10,2500.0,2809.48,112.4,13,10,0,8,702.37,8.0
SP000356,STY011,James Smith,CON004,RG04,Birmingham,2024,11,2875.0,3638.99,126.6,17,15,0,5,909.75,7.9
SP000357,STY011,James Smith,CON004,RG04,Birmingham,2024,12,2875.0,2650.73,92.2,25,21,1,11,662.68,7.8
SP000358,STY011,James Smith,CON004,RG04,Birmingham,2025,1,2200.0,2371.03,107.8,26,22,2,3,592.76,9.0
SP000359,STY011,James Smith,CON004,RG04,Birmingham,2025,2,2200.0,2809.65,127.7,13,11,0,6,702.41,8.2
SP000360,STY011,James Smith,CON004,RG04,Birmingham,2025,3,2500.0,2440.16,97.6,20,17,0,3,610.04,8.8
SP000361,STY011,James Smith,CON004,RG04,Birmingham,2025,4,2500.0,2472.49,98.9,39,32,5,10,618.12,9.3
SP000362,STY011,James Smith,CON004,RG04,Birmingham,2025,5,2500.0,1984.65,79.4,31,28,2,4,496.16,9.3
SP000363,STY011,James Smith,CON004,RG04,Birmingham,2025,6,2700.0,3268.1,121.0,45,37,7,12,817.02,9.6
SP000364,STY011,James Smith,CON004,RG04,Birmingham,2025,7,2700.0,3102.09,114.9,12,10,1,6,775.52,8.5
SP000365,STY011,James Smith,CON004,RG04,Birmingham,2025,8,2700.0,3006.28,111.3,21,17,1,9,751.57,9.6
SP000366,STY011,James Smith,CON004,RG04,Birmingham,2025,9,2500.0,2550.74,102.0,27,24,0,8,637.68,9.4
SP000367,STY011,James Smith,CON004,RG04,Birmingham,2025,10,2500.0,2607.58,104.3,34,28,5,4,651.89,7.9
SP000368,STY011,James Smith,CON004,RG04,Birmingham,2025,11,2875.0,2804.76,97.6,12,10,0,9,701.19,8.0
SP000369,STY011,James Smith,CON004,RG04,Birmingham,2025,12,2875.0,2774.92,96.5,34,29,2,4,693.73,9.2
SP000370,STY011,James Smith,CON004,RG04,Birmingham,2026,1,2200.0,2271.8,103.3,20,18,0,9,567.95,7.7
SP000371,STY012,David Brown,CON004,RG04,Birmingham,2023,1,1760.0,1531.66,87.0,37,34,2,6,382.91,9.2
SP000372,STY012,David Brown,CON004,RG04,Birmingham,2023,2,1760.0,1360.31,77.3,31,27,4,7,340.08,9.1
SP000373,STY012,David Brown,CON004,RG04,Birmingham,2023,3,2000.0,1955.35,97.8,26,21,2,9,488.84,7.7
SP000374,STY012,David Brown,CON004,RG04,Birmingham,2023,4,2000.0,2513.87,125.7,30,25,5,4,628.47,8.4
SP000375,STY012,David Brown,CON004,RG04,Birmingham,2023,5,2000.0,2068.33,103.4,42,39,2,10,517.08,8.6
SP000376,STY012,David Brown,CON004,RG04,Birmingham,2023,6,2160.0,1670.7,77.3,12,9,1,9,417.67,8.4
SP000377,STY012,David Brown,CON004,RG04,Birmingham,2023,7,2160.0,1594.41,73.8,13,10,0,7,398.6,9.2
SP000378,STY012,David Brown,CON004,RG04,Birmingham,2023,8,2160.0,2791.99,129.3,42,38,4,9,698.0,8.3
SP000379,STY012,David Brown,CON004,RG04,Birmingham,2023,9,2000.0,1750.01,87.5,15,13,2,11,437.5,9.6
SP000380,STY012,David Brown,CON004,RG04,Birmingham,2023,10,2000.0,1923.14,96.2,31,27,2,7,480.79,9.6
SP000381,STY012,David Brown,CON004,RG04,Birmingham,2023,11,2300.0,2712.71,117.9,24,21,3,11,678.18,8.5
SP000382,STY012,David Brown,CON004,RG04,Birmingham,2023,12,2300.0,1626.63,70.7,19,16,1,2,406.66,8.0
SP000383,STY012,David Brown,CON004,RG04,Birmingham,2024,1,1760.0,1842.46,104.7,20,17,2,10,460.62,9.3
SP000384,STY012,David Brown,CON004,RG04,Birmingham,2024,2,1760.0,2186.24,124.2,33,29,2,12,546.56,7.4
SP000385,STY012,David Brown,CON004,RG04,Birmingham,2024,3,2000.0,2560.2,128.0,24,20,2,3,640.05,9.1
SP000386,STY012,David Brown,CON004,RG04,Birmingham,2024,4,2000.0,1443.16,72.2,39,31,8,10,360.79,8.4
SP000387,STY012,David Brown,CON004,RG04,Birmingham,2024,5,2000.0,1887.59,94.4,31,27,1,9,471.9,8.8
SP000388,STY012,David Brown,CON004,RG04,Birmingham,2024,6,2160.0,2157.82,99.9,18,15,2,4,539.46,7.3
SP000389,STY012,David Brown,CON004,RG04,Birmingham,2024,7,2160.0,2003.26,92.7,27,21,5,7,500.82,9.8
SP000390,STY012,David Brown,CON004,RG04,Birmingham,2024,8,2160.0,2716.85,125.8,16,14,1,10,679.21,7.3
SP000391,STY012,David Brown,CON004,RG04,Birmingham,2024,9,2000.0,1825.35,91.3,35,29,5,10,456.34,9.1
SP000392,STY012,David Brown,CON004,RG04,Birmingham,2024,10,2000.0,2243.42,112.2,24,21,0,6,560.86,8.5
SP000393,STY012,David Brown,CON004,RG04,Birmingham,2024,11,2300.0,2665.57,115.9,43,36,6,8,666.39,9.7
SP000394,STY012,David Brown,CON004,RG04,Birmingham,2024,12,2300.0,1846.09,80.3,23,18,3,12,461.52,8.8
SP000395,STY012,David Brown,CON004,RG04,Birmingham,2025,1,1760.0,1797.49,102.1,14,12,0,4,449.37,8.2
SP000396,STY012,David Brown,CON004,RG04,Birmingham,2025,2,1760.0,1732.07,98.4,13,11,0,4,433.02,8.8
SP000397,STY012,David Brown,CON004,RG04,Birmingham,2025,3,2000.0,1565.46,78.3,38,32,3,10,391.36,8.1
SP000398,STY012,David Brown,CON004,RG04,Birmingham,2025,4,2000.0,1518.97,75.9,20,17,2,8,379.74,8.4
SP000399,STY012,David Brown,CON004,RG04,Birmingham,2025,5,2000.0,2572.61,128.6,37,31,6,7,643.15,8.1
SP000400,STY012,David Brown,CON004,RG04,Birmingham,2025,6,2160.0,1542.23,71.4,33,27,3,12,385.56,7.5
SP000401,STY012,David Brown,CON004,RG04,Birmingham,2025,7,2160.0,2503.86,115.9,40,36,4,2,625.96,8.4
SP000402,STY012,David Brown,CON004,RG04,Birmingham,2025,8,2160.0,2027.96,93.9,40,36,3,2,506.99,8.0
SP000403,STY012,David Brown,CON004,RG04,Birmingham,2025,9,2000.0,1948.47,97.4,16,13,1,9,487.12,9.6
SP000404,STY012,David Brown,CON004,RG04,Birmingham,2025,10,2000.0,2260.82,113.0,36,29,7,3,565.21,7.5
SP000405,STY012,David Brown,CON004,RG04,Birmingham,2025,11,2300.0,1714.34,74.5,22,20,0,8,428.59,8.9
SP000406,STY012,David Brown,CON004,RG04,Birmingham,2025,12,2300.0,2394.75,104.1,39,36,3,8,598.69,9.1
SP000407,STY012,David Brown,CON004,RG04,Birmingham,2026,1,1760.0,1637.93,93.1,42,34,8,5,409.48,9.2
SP000408,STY013,Mark Taylor,CON004,RG04,Birmingham,2023,1,2640.0,3412.03,129.2,40,34,4,3,1023.61,8.7
SP000409,STY013,Mark Taylor,CON004,RG04,Birmingham,2023,2,2640.0,2319.84,87.9,28,25,0,11,695.95,7.5
SP000410,STY013,Mark Taylor,CON004,RG04,Birmingham,2023,3,3000.0,2512.8,83.8,34,28,3,12,753.84,8.7
SP000411,STY013,Mark Taylor,CON004,RG04,Birmingham,2023,4,3000.0,2154.51,71.8,40,37,0,11,646.35,7.7
SP000412,STY013,Mark Taylor,CON004,RG04,Birmingham,2023,5,3000.0,3070.13,102.3,30,27,0,5,921.04,9.6
SP000413,STY013,Mark Taylor,CON004,RG04,Birmingham,2023,6,3240.0,3247.57,100.2,40,32,8,11,974.27,8.6
SP000414,STY013,Mark Taylor,CON004,RG04,Birmingham,2023,7,3240.0,2412.61,74.5,45,37,6,12,723.78,7.6
SP000415,STY013,Mark Taylor,CON004,RG04,Birmingham,2023,8,3240.0,2865.69,88.4,16,14,2,2,859.71,8.7
SP000416,STY013,Mark Taylor,CON004,RG04,Birmingham,2023,9,3000.0,3691.24,123.0,21,17,2,7,1107.37,7.7
SP000417,STY013,Mark Taylor,CON004,RG04,Birmingham,2023,10,3000.0,3722.89,124.1,20,16,1,5,1116.87,9.5
SP000418,STY013,Mark Taylor,CON004,RG04,Birmingham,2023,11,3450.0,2560.8,74.2,38,35,1,4,768.24,8.9
SP000419,STY013,Mark Taylor,CON004,RG04,Birmingham,2023,12,3450.0,2917.38,84.6,17,15,1,4,875.21,8.2
SP000420,STY013,Mark Taylor,CON004,RG04,Birmingham,2024,1,2640.0,2763.92,104.7,45,38,7,3,829.17,8.5
SP000421,STY013,Mark Taylor,CON004,RG04,Birmingham,2024,2,2640.0,2336.61,88.5,32,28,3,4,700.98,8.1
SP000422,STY013,Mark Taylor,CON004,RG04,Birmingham,2024,3,3000.0,2105.49,70.2,32,27,4,3,631.65,7.3
SP000423,STY013,Mark Taylor,CON004,RG04,Birmingham,2024,4,3000.0,2656.76,88.6,40,36,3,11,797.03,7.7
SP000424,STY013,Mark Taylor,CON004,RG04,Birmingham,2024,5,3000.0,3388.71,113.0,20,17,0,11,1016.61,8.0
SP000425,STY013,Mark Taylor,CON004,RG04,Birmingham,2024,6,3240.0,3686.78,113.8,29,23,6,11,1106.03,9.6
SP000426,STY013,Mark Taylor,CON004,RG04,Birmingham,2024,7,3240.0,2875.65,88.8,23,20,2,6,862.7,7.7
SP000427,STY013,Mark Taylor,CON004,RG04,Birmingham,2024,8,3240.0,3563.54,110.0,41,32,6,12,1069.06,8.7
SP000428,STY013,Mark Taylor,CON004,RG04,Birmingham,2024,9,3000.0,2297.78,76.6,41,38,1,3,689.33,7.9
SP000429,STY013,Mark Taylor,CON004,RG04,Birmingham,2024,10,3000.0,3790.1,126.3,15,12,0,9,1137.03,8.7
SP000430,STY013,Mark Taylor,CON004,RG04,Birmingham,2024,11,3450.0,4099.39,118.8,35,32,3,10,1229.82,8.0
