FinID,ConsultantID,ConsultantName,RegionID,Year,MonthNum,ConsultationRevenue_GBP,RetailRevenue_GBP,TotalRevenue_GBP,ConsultationBudget_GBP,RetailBudget_GBP,TotalBudget_GBP,RevenueVsBudget_GBP,RevenueVsBudget_Pct,FranchiseFee_GBP,StylistCommission_GBP,MarketingCost_GBP,OperationalCost_GBP,ProductCOGS_GBP,TotalCost_GBP,GrossProfit_GBP,NetProfit_GBP,ProfitMargin_Pct
FIN000527,CON015,Raj Miller,RG05,2023,9,3527.53,1279.76,4807.29,4000.0,1000.0,5000.0,-192.71,96.1,384.58,1058.26,240.36,373.05,575.89,2632.14,4231.4,2175.15,45.2
FIN000528,CON015,Raj Miller,RG05,2023,10,4839.28,733.25,5572.53,4000.0,1000.0,5000.0,572.53,111.5,445.8,1451.78,278.63,249.66,329.96,2755.83,5242.57,2816.7,50.5
FIN000529,CON015,Raj Miller,RG05,2023,11,3996.74,918.61,4915.35,4600.0,1150.0,5750.0,-834.65,85.5,393.23,1199.02,245.77,329.06,413.37,2580.45,4501.98,2334.9,47.5
FIN000530,CON015,Raj Miller,RG05,2023,12,5148.32,1043.76,6192.08,4600.0,1150.0,5750.0,442.08,107.7,495.37,1544.5,309.6,576.36,469.69,3395.52,5722.39,2796.56,45.2
FIN000531,CON015,Raj Miller,RG05,2024,1,4233.56,1062.65,5296.21,3520.0,880.0,4400.0,896.21,120.4,423.7,1270.07,264.81,300.24,478.19,2737.01,4818.02,2559.2,48.3
FIN000532,CON015,Raj Miller,RG05,2024,2,3821.93,906.84,4728.77,3520.0,880.0,4400.0,328.77,107.5,378.3,1146.58,236.44,250.07,408.08,2419.47,4320.69,2309.3,48.8
FIN000533,CON015,Raj Miller,RG05,2024,3,3745.08,1020.09,4765.17,4000.0,1000.0,5000.0,-234.83,95.3,381.21,1123.52,238.26,401.03,459.04,2603.06,4306.13,2162.11,45.4
FIN000534,CON015,Raj Miller,RG05,2024,4,3503.54,1264.96,4768.5,4000.0,1000.0,5000.0,-231.5,95.4,381.48,1051.06,238.43,261.68,569.23,2501.88,4199.27,2266.62,47.5
FIN000535,CON015,Raj Miller,RG05,2024,5,4385.72,1132.38,5518.1,4000.0,1000.0,5000.0,518.1,110.4,441.45,1315.72,275.91,442.06,509.57,2984.71,5008.53,2533.39,45.9
FIN000536,CON015,Raj Miller,RG05,2024,6,5093.88,1121.22,6215.1,4320.0,1080.0,5400.0,815.1,115.1,497.21,1528.16,310.76,530.09,504.55,3370.77,5710.55,2844.33,45.8
FIN000537,CON015,Raj Miller,RG05,2024,7,3511.16,785.46,4296.62,4320.0,1080.0,5400.0,-1103.38,79.6,343.73,1053.35,214.83,456.58,353.46,2421.95,3943.16,1874.67,43.6
FIN000538,CON015,Raj Miller,RG05,2024,8,4577.24,1177.93,5755.17,4320.0,1080.0,5400.0,355.17,106.6,460.41,1373.17,287.76,506.78,530.07,3158.19,5225.1,2596.98,45.1
FIN000539,CON015,Raj Miller,RG05,2024,9,3949.86,1083.39,5033.25,4000.0,1000.0,5000.0,33.25,100.7,402.66,1184.96,251.66,399.22,487.53,2726.03,4545.72,2307.22,45.8
FIN000540,CON015,Raj Miller,RG05,2024,10,4328.9,873.8,5202.7,4000.0,1000.0,5000.0,202.7,104.1,416.22,1298.67,260.13,582.66,393.21,2950.89,4809.49,2251.81,43.3
FIN000541,CON015,Raj Miller,RG05,2024,11,4679.7,1360.23,6039.93,4600.0,1150.0,5750.0,289.93,105.0,483.19,1403.91,302.0,474.0,612.1,3275.2,5427.83,2764.73,45.8
FIN000542,CON015,Raj Miller,RG05,2024,12,4295.69,855.35,5151.04,4600.0,1150.0,5750.0,-598.96,89.6,412.08,1288.71,257.55,223.97,384.91,2567.22,4766.13,2583.82,50.2
FIN000543,CON015,Raj Miller,RG05,2025,1,3512.34,871.68,4384.02,3520.0,880.0,4400.0,-15.98,99.6,350.72,1053.7,219.2,281.61,392.26,2297.49,3991.76,2086.53,47.6
FIN000544,CON015,Raj Miller,RG05,2025,2,3776.95,781.04,4557.99,3520.0,880.0,4400.0,157.99,103.6,364.64,1133.08,227.9,487.35,351.47,2564.44,4206.52,1993.55,43.7
FIN000545,CON015,Raj Miller,RG05,2025,3,4521.56,1216.47,5738.03,4000.0,1000.0,5000.0,738.03,114.8,459.04,1356.47,286.9,590.15,547.41,3239.97,5190.62,2498.06,43.5
FIN000546,CON015,Raj Miller,RG05,2025,4,3435.38,922.32,4357.7,4000.0,1000.0,5000.0,-642.3,87.2,348.62,1030.61,217.88,424.66,415.04,2436.81,3942.66,1920.89,44.1
FIN000547,CON015,Raj Miller,RG05,2025,5,3774.41,979.88,4754.29,4000.0,1000.0,5000.0,-245.71,95.1,380.34,1132.32,237.71,306.99,440.95,2498.31,4313.34,2255.98,47.5
FIN000548,CON015,Raj Miller,RG05,2025,6,3937.95,818.73,4756.68,4320.0,1080.0,5400.0,-643.32,88.1,380.53,1181.38,237.83,316.08,368.43,2484.25,4388.25,2272.43,47.8
FIN000549,CON015,Raj Miller,RG05,2025,7,4202.79,1154.76,5357.55,4320.0,1080.0,5400.0,-42.45,99.2,428.6,1260.84,267.88,299.31,519.64,2776.27,4837.91,2581.28,48.2
FIN000550,CON015,Raj Miller,RG05,2025,8,5138.16,859.49,5997.65,4320.0,1080.0,5400.0,597.65,111.1,479.81,1541.45,299.88,330.97,386.77,3038.88,5610.88,2958.77,49.3
FIN000551,CON015,Raj Miller,RG05,2025,9,4239.84,887.63,5127.47,4000.0,1000.0,5000.0,127.47,102.5,410.2,1271.95,256.37,505.25,399.43,2843.2,4728.04,2284.27,44.5
FIN000552,CON015,Raj Miller,RG05,2025,10,4096.88,1008.83,5105.71,4000.0,1000.0,5000.0,105.71,102.1,408.46,1229.06,255.29,399.5,453.97,2746.28,4651.74,2359.43,46.2
FIN000553,CON015,Raj Miller,RG05,2025,11,4318.68,820.99,5139.67,4600.0,1150.0,5750.0,-610.33,89.4,411.17,1295.6,256.98,578.09,369.45,2911.29,4770.22,2228.38,43.4
FIN000554,CON015,Raj Miller,RG05,2025,12,4726.27,1472.01,6198.28,4600.0,1150.0,5750.0,448.28,107.8,495.86,1417.88,309.91,286.06,662.4,3172.11,5535.88,3026.17,48.8
FIN000555,CON015,Raj Miller,RG05,2026,1,3374.99,642.69,4017.68,3520.0,880.0,4400.0,-382.32,91.3,321.41,1012.5,200.88,397.96,289.21,2221.96,3728.47,1795.72,44.7
FIN000556,CON016,Liam Wilson,RG06,2023,1,4213.63,769.16,4982.79,3520.0,704.0,4224.0,758.79,118.0,398.62,1264.09,249.14,388.23,346.12,2646.2,4636.67,2336.59,46.9
FIN000557,CON016,Liam Wilson,RG06,2023,2,3666.12,850.65,4516.77,3520.0,704.0,4224.0,292.77,106.9,361.34,1099.84,225.84,372.37,382.79,2442.18,4133.98,2074.59,45.9
FIN000558,CON016,Liam Wilson,RG06,2023,3,4788.42,909.2,5697.62,4000.0,800.0,4800.0,897.62,118.7,455.81,1436.53,284.88,505.54,409.14,3091.9,5288.48,2605.72,45.7
FIN000559,CON016,Liam Wilson,RG06,2023,4,3858.69,752.28,4610.97,4000.0,800.0,4800.0,-189.03,96.1,368.88,1157.61,230.55,428.11,338.53,2523.68,4272.44,2087.29,45.3
FIN000560,CON016,Liam Wilson,RG06,2023,5,3550.38,825.55,4375.93,4000.0,800.0,4800.0,-424.07,91.2,350.07,1065.11,218.8,229.41,371.5,2234.89,4004.43,2141.04,48.9
FIN000561,CON016,Liam Wilson,RG06,2023,6,4436.27,1001.07,5437.34,4320.0,864.0,5184.0,253.34,104.9,434.99,1330.88,271.87,311.89,450.48,2800.11,4986.86,2637.23,48.5
FIN000562,CON016,Liam Wilson,RG06,2023,7,5378.79,957.52,6336.31,4320.0,864.0,5184.0,1152.31,122.2,506.9,1613.64,316.82,247.52,430.88,3115.76,5905.43,3220.55,50.8
FIN000563,CON016,Liam Wilson,RG06,2023,8,5351.56,809.0,6160.56,4320.0,864.0,5184.0,976.56,118.8,492.84,1605.47,308.03,517.96,364.05,3288.35,5796.51,2872.21,46.6
FIN000564,CON016,Liam Wilson,RG06,2023,9,3810.35,1010.7,4821.05,4000.0,800.0,4800.0,21.05,100.4,385.68,1143.11,241.05,501.99,454.82,2726.65,4366.23,2094.4,43.4
FIN000565,CON016,Liam Wilson,RG06,2023,10,3558.3,804.38,4362.68,4000.0,800.0,4800.0,-437.32,90.9,349.01,1067.49,218.13,400.03,361.97,2396.63,4000.71,1966.05,45.1
FIN000566,CON016,Liam Wilson,RG06,2023,11,3773.78,719.64,4493.42,4600.0,920.0,5520.0,-1026.58,81.4,359.47,1132.13,224.67,333.22,323.84,2373.33,4169.58,2120.09,47.2
FIN000567,CON016,Liam Wilson,RG06,2023,12,4660.65,896.26,5556.91,4600.0,920.0,5520.0,36.91,100.7,444.55,1398.19,277.85,442.5,403.32,2966.41,5153.59,2590.5,46.6
FIN000568,CON016,Liam Wilson,RG06,2024,1,3632.56,631.33,4263.89,3520.0,704.0,4224.0,39.89,100.9,341.11,1089.77,213.19,445.23,284.1,2373.4,3979.79,1890.49,44.3
FIN000569,CON016,Liam Wilson,RG06,2024,2,3073.4,911.24,3984.64,3520.0,704.0,4224.0,-239.36,94.3,318.77,922.02,199.23,495.73,410.06,2345.81,3574.58,1638.83,41.1
FIN000570,CON016,Liam Wilson,RG06,2024,3,3738.62,721.46,4460.08,4000.0,800.0,4800.0,-339.92,92.9,356.81,1121.59,223.0,531.32,324.66,2557.38,4135.42,1902.7,42.7
FIN000571,CON016,Liam Wilson,RG06,2024,4,4158.21,900.2,5058.41,4000.0,800.0,4800.0,258.41,105.4,404.67,1247.46,252.92,319.92,405.09,2630.06,4653.32,2428.35,48.0
FIN000572,CON016,Liam Wilson,RG06,2024,5,4668.35,736.81,5405.16,4000.0,800.0,4800.0,605.16,112.6,432.41,1400.51,270.26,469.52,331.56,2904.26,5073.6,2500.9,46.3
FIN000573,CON016,Liam Wilson,RG06,2024,6,5360.92,907.39,6268.31,4320.0,864.0,5184.0,1084.31,120.9,501.46,1608.28,313.42,518.7,408.33,3350.19,5859.98,2918.12,46.6
FIN000574,CON016,Liam Wilson,RG06,2024,7,4866.03,961.48,5827.51,4320.0,864.0,5184.0,643.51,112.4,466.2,1459.81,291.38,210.66,432.67,2860.72,5394.84,2966.79,50.9
FIN000575,CON016,Liam Wilson,RG06,2024,8,4378.6,1106.13,5484.73,4320.0,864.0,5184.0,300.73,105.8,438.78,1313.58,274.24,513.16,497.76,3037.52,4986.97,2447.21,44.6
FIN000576,CON016,Liam Wilson,RG06,2024,9,4597.09,837.26,5434.35,4000.0,800.0,4800.0,634.35,113.2,434.75,1379.13,271.72,488.56,376.77,2950.93,5057.58,2483.42,45.7
FIN000577,CON016,Liam Wilson,RG06,2024,10,4250.34,641.85,4892.19,4000.0,800.0,4800.0,92.19,101.9,391.38,1275.1,244.61,451.61,288.83,2651.53,4603.36,2240.66,45.8
FIN000578,CON016,Liam Wilson,RG06,2024,11,4962.85,1108.32,6071.17,4600.0,920.0,5520.0,551.17,110.0,485.69,1488.86,303.56,259.11,498.74,3035.96,5572.43,3035.21,50.0
FIN000579,CON016,Liam Wilson,RG06,2024,12,5089.1,661.43,5750.53,4600.0,920.0,5520.0,230.53,104.2,460.04,1526.73,287.53,579.28,297.64,3151.22,5452.89,2599.31,45.2
FIN000580,CON016,Liam Wilson,RG06,2025,1,2990.07,500.8,3490.87,3520.0,704.0,4224.0,-733.13,82.6,279.27,897.02,174.54,325.48,225.36,1901.67,3265.51,1589.2,45.5
FIN000581,CON016,Liam Wilson,RG06,2025,2,3055.87,784.47,3840.34,3520.0,704.0,4224.0,-383.66,90.9,307.23,916.76,192.02,364.15,353.01,2133.17,3487.33,1707.17,44.5
FIN000582,CON016,Liam Wilson,RG06,2025,3,4594.95,1001.85,5596.8,4000.0,800.0,4800.0,796.8,116.6,447.74,1378.48,279.84,549.13,450.83,3106.02,5145.97,2490.78,44.5
FIN000583,CON016,Liam Wilson,RG06,2025,4,4524.51,589.9,5114.41,4000.0,800.0,4800.0,314.41,106.6,409.15,1357.35,255.72,255.23,265.45,2542.9,4848.96,2571.51,50.3
FIN000584,CON016,Liam Wilson,RG06,2025,5,3573.22,716.02,4289.24,4000.0,800.0,4800.0,-510.76,89.4,343.14,1071.97,214.46,464.89,322.21,2416.67,3967.03,1872.57,43.7
FIN000585,CON016,Liam Wilson,RG06,2025,6,4477.53,767.45,5244.98,4320.0,864.0,5184.0,60.98,101.2,419.6,1343.26,262.25,269.27,345.35,2639.73,4899.63,2605.25,49.7
FIN000586,CON016,Liam Wilson,RG06,2025,7,5229.17,782.26,6011.43,4320.0,864.0,5184.0,827.43,116.0,480.91,1568.75,300.57,341.71,352.02,3043.96,5659.41,2967.47,49.4
FIN000587,CON016,Liam Wilson,RG06,2025,8,4956.75,978.53,5935.28,4320.0,864.0,5184.0,751.28,114.5,474.82,1487.02,296.76,457.32,440.34,3156.26,5494.94,2779.02,46.8
FIN000588,CON016,Liam Wilson,RG06,2025,9,4447.96,852.84,5300.8,4000.0,800.0,4800.0,500.8,110.4,424.06,1334.39,265.04,276.91,383.78,2684.18,4917.02,2616.62,49.4
FIN000589,CON016,Liam Wilson,RG06,2025,10,3643.73,827.88,4471.61,4000.0,800.0,4800.0,-328.39,93.2,357.73,1093.12,223.58,289.95,372.55,2336.93,4099.06,2134.68,47.7
FIN000590,CON016,Liam Wilson,RG06,2025,11,5693.92,808.28,6502.2,4600.0,920.0,5520.0,982.2,117.8,520.18,1708.18,325.11,315.6,363.73,3232.8,6138.47,3269.4,50.3
FIN000591,CON016,Liam Wilson,RG06,2025,12,4109.07,1033.15,5142.22,4600.0,920.0,5520.0,-377.78,93.2,411.38,1232.72,257.11,326.82,464.92,2692.95,4677.3,2449.27,47.6
FIN000592,CON016,Liam Wilson,RG06,2026,1,3368.5,887.2,4255.7,3520.0,704.0,4224.0,31.7,100.8,340.46,1010.55,212.78,518.16,399.24,2481.19,3856.46,1774.51,41.7
FIN000593,CON017,Michael Moore,RG07,2023,1,4061.45,680.35,4741.8,4400.0,880.0,5280.0,-538.2,89.8,379.34,1218.43,237.09,470.65,306.16,2611.67,4435.64,2130.13,44.9
FIN000594,CON017,Michael Moore,RG07,2023,2,4271.79,1133.52,5405.31,4400.0,880.0,5280.0,125.31,102.4,432.42,1281.54,270.27,527.35,510.08,3021.66,4895.23,2383.65,44.1
FIN000595,CON017,Michael Moore,RG07,2023,3,6147.87,1182.77,7330.64,5000.0,1000.0,6000.0,1330.64,122.2,586.45,1844.36,366.53,316.18,532.25,3645.77,6798.39,3684.87,50.3
FIN000596,CON017,Michael Moore,RG07,2023,4,4647.17,1128.48,5775.65,5000.0,1000.0,6000.0,-224.35,96.3,462.05,1394.15,288.78,338.55,507.82,2991.35,5267.83,2784.3,48.2
FIN000597,CON017,Michael Moore,RG07,2023,5,4995.35,853.87,5849.22,5000.0,1000.0,6000.0,-150.78,97.5,467.94,1498.61,292.46,391.63,384.24,3034.88,5464.98,2814.34,48.1
FIN000598,CON017,Michael Moore,RG07,2023,6,4811.03,1105.0,5916.03,5400.0,1080.0,6480.0,-563.97,91.3,473.28,1443.31,295.8,573.21,497.25,3282.85,5418.78,2633.18,44.5
FIN000599,CON017,Michael Moore,RG07,2023,7,6011.7,844.95,6856.65,5400.0,1080.0,6480.0,376.65,105.8,548.53,1803.51,342.83,446.27,380.23,3521.37,6476.42,3335.28,48.6
FIN000600,CON017,Michael Moore,RG07,2023,8,5746.0,913.11,6659.11,5400.0,1080.0,6480.0,179.11,102.8,532.73,1723.8,332.96,467.93,410.9,3468.32,6248.21,3190.79,47.9
FIN000601,CON017,Michael Moore,RG07,2023,9,5194.84,1082.77,6277.61,5000.0,1000.0,6000.0,277.61,104.6,502.21,1558.45,313.88,221.0,487.25,3082.79,5790.36,3194.82,50.9
FIN000602,CON017,Michael Moore,RG07,2023,10,4929.93,1130.41,6060.34,5000.0,1000.0,6000.0,60.34,101.0,484.83,1478.98,303.02,240.22,508.68,3015.73,5551.66,3044.61,50.2
FIN000603,CON017,Michael Moore,RG07,2023,11,6594.36,808.58,7402.94,5750.0,1150.0,6900.0,502.94,107.3,592.24,1978.31,370.15,420.14,363.86,3724.7,7039.08,3678.24,49.7
FIN000604,CON017,Michael Moore,RG07,2023,12,7004.05,1085.77,8089.82,5750.0,1150.0,6900.0,1189.82,117.2,647.19,2101.22,404.49,574.01,488.6,4215.51,7601.22,3874.31,47.9
FIN000605,CON017,Michael Moore,RG07,2024,1,5259.23,868.09,6127.32,4400.0,880.0,5280.0,847.32,116.0,490.19,1577.77,306.37,279.78,390.64,3044.75,5736.68,3082.57,50.3
FIN000606,CON017,Michael Moore,RG07,2024,2,5428.55,785.58,6214.13,4400.0,880.0,5280.0,934.13,117.7,497.13,1628.57,310.71,458.36,353.51,3248.28,5860.62,2965.85,47.7
FIN000607,CON017,Michael Moore,RG07,2024,3,6042.86,753.68,6796.54,5000.0,1000.0,6000.0,796.54,113.3,543.72,1812.86,339.83,429.65,339.16,3465.22,6457.38,3331.32,49.0
FIN000608,CON017,Michael Moore,RG07,2024,4,5204.09,1133.87,6337.96,5000.0,1000.0,6000.0,337.96,105.6,507.04,1561.23,316.9,574.67,510.24,3470.08,5827.72,2867.88,45.2
FIN000609,CON017,Michael Moore,RG07,2024,5,6054.77,805.04,6859.81,5000.0,1000.0,6000.0,859.81,114.3,548.78,1816.43,342.99,552.9,362.27,3623.37,6497.54,3236.44,47.2
FIN000610,CON017,Michael Moore,RG07,2024,6,4747.17,1351.92,6099.09,5400.0,1080.0,6480.0,-380.91,94.1,487.93,1424.15,304.95,598.87,608.36,3424.26,5490.73,2674.83,43.9
FIN000611,CON017,Michael Moore,RG07,2024,7,5284.7,1077.01,6361.71,5400.0,1080.0,6480.0,-118.29,98.2,508.94,1585.41,318.09,574.64,484.65,3471.73,5877.06,2889.98,45.4
FIN000612,CON017,Michael Moore,RG07,2024,8,6657.98,1356.07,8014.05,5400.0,1080.0,6480.0,1534.05,123.7,641.12,1997.39,400.7,550.7,610.23,4200.14,7403.82,3813.91,47.6
FIN000613,CON017,Michael Moore,RG07,2024,9,4020.85,1040.78,5061.63,5000.0,1000.0,6000.0,-938.37,84.4,404.93,1206.25,253.08,242.92,468.35,2575.53,4593.28,2486.1,49.1
FIN000614,CON017,Michael Moore,RG07,2024,10,6211.74,870.74,7082.48,5000.0,1000.0,6000.0,1082.48,118.0,566.6,1863.52,354.12,595.64,391.83,3771.71,6690.65,3310.77,46.7
FIN000615,CON017,Michael Moore,RG07,2024,11,6005.79,1145.8,7151.59,5750.0,1150.0,6900.0,251.59,103.6,572.13,1801.74,357.58,575.42,515.61,3822.48,6635.98,3329.11,46.6
FIN000616,CON017,Michael Moore,RG07,2024,12,6802.12,1127.93,7930.05,5750.0,1150.0,6900.0,1030.05,114.9,634.4,2040.64,396.5,277.12,507.57,3856.23,7422.48,4073.82,51.4
FIN000617,CON017,Michael Moore,RG07,2025,1,3743.04,701.8,4444.84,4400.0,880.0,5280.0,-835.16,84.2,355.59,1122.91,222.24,383.57,315.81,2400.12,4129.03,2044.72,46.0
FIN000618,CON017,Michael Moore,RG07,2025,2,4029.38,714.31,4743.69,4400.0,880.0,5280.0,-536.31,89.8,379.5,1208.81,237.18,494.65,321.44,2641.58,4422.25,2102.11,44.3
FIN000619,CON017,Michael Moore,RG07,2025,3,5779.23,1040.67,6819.9,5000.0,1000.0,6000.0,819.9,113.7,545.59,1733.77,341.0,502.91,468.3,3591.57,6351.6,3228.33,47.3
FIN000620,CON017,Michael Moore,RG07,2025,4,4394.86,1213.69,5608.55,5000.0,1000.0,6000.0,-391.45,93.5,448.68,1318.46,280.43,558.82,546.16,3152.55,5062.39,2456.0,43.8
FIN000621,CON017,Michael Moore,RG07,2025,5,5860.73,1009.17,6869.9,5000.0,1000.0,6000.0,869.9,114.5,549.59,1758.22,343.5,234.7,454.13,3340.14,6415.77,3529.76,51.4
FIN000622,CON017,Michael Moore,RG07,2025,6,5946.29,875.74,6822.03,5400.0,1080.0,6480.0,342.03,105.3,545.76,1783.89,341.1,256.24,394.08,3321.07,6427.95,3500.96,51.3
FIN000623,CON017,Michael Moore,RG07,2025,7,5106.35,916.73,6023.08,5400.0,1080.0,6480.0,-456.92,92.9,481.85,1531.9,301.15,304.31,412.53,3031.74,5610.55,2991.34,49.7
FIN000624,CON017,Michael Moore,RG07,2025,8,4892.32,1244.43,6136.75,5400.0,1080.0,6480.0,-343.25,94.7,490.94,1467.7,306.84,581.61,559.99,3407.08,5576.76,2729.67,44.5
FIN000625,CON017,Michael Moore,RG07,2025,9,4679.38,1133.73,5813.11,5000.0,1000.0,6000.0,-186.89,96.9,465.05,1403.81,290.66,204.57,510.18,2874.27,5302.93,2938.84,50.6
FIN000626,CON017,Michael Moore,RG07,2025,10,5470.79,1115.66,6586.45,5000.0,1000.0,6000.0,586.45,109.8,526.92,1641.24,329.32,224.85,502.05,3224.38,6084.4,3362.07,51.0
FIN000627,CON017,Michael Moore,RG07,2025,11,4905.91,1016.7,5922.61,5750.0,1150.0,6900.0,-977.39,85.8,473.81,1471.77,296.13,362.17,457.52,3061.4,5465.09,2861.21,48.3
FIN000628,CON017,Michael Moore,RG07,2025,12,5900.27,1422.63,7322.9,5750.0,1150.0,6900.0,422.9,106.1,585.83,1770.08,366.14,481.42,640.18,3843.65,6682.72,3479.25,47.5
FIN000629,CON017,Michael Moore,RG07,2026,1,4135.74,678.0,4813.74,4400.0,880.0,5280.0,-466.26,91.2,385.1,1240.72,240.69,566.45,305.1,2738.06,4508.64,2075.68,43.1
FIN000630,CON018,Oliver Anderson,RG08,2023,1,3283.34,940.52,4223.86,3520.0,880.0,4400.0,-176.14,96.0,337.91,985.0,211.19,287.65,423.23,2244.98,3800.63,1978.88,46.9
FIN000631,CON018,Oliver Anderson,RG08,2023,2,3027.57,696.88,3724.45,3520.0,880.0,4400.0,-675.55,84.6,297.96,908.27,186.22,499.09,313.6,2205.14,3410.85,1519.31,40.8
FIN000632,CON018,Oliver Anderson,RG08,2023,3,4290.33,949.51,5239.84,4000.0,1000.0,5000.0,239.84,104.8,419.19,1287.1,261.99,419.69,427.28,2815.25,4812.56,2424.59,46.3
FIN000633,CON018,Oliver Anderson,RG08,2023,4,4047.49,1022.51,5070.0,4000.0,1000.0,5000.0,70.0,101.4,405.6,1214.25,253.5,465.64,460.13,2799.12,4609.87,2270.88,44.8
FIN000634,CON018,Oliver Anderson,RG08,2023,5,3593.14,848.48,4441.62,4000.0,1000.0,5000.0,-558.38,88.8,355.33,1077.94,222.08,501.9,381.82,2539.07,4059.8,1902.55,42.8
FIN000635,CON018,Oliver Anderson,RG08,2023,6,5153.37,809.05,5962.42,4320.0,1080.0,5400.0,562.42,110.4,476.99,1546.01,298.12,378.7,364.07,3063.89,5598.35,2898.53,48.6
FIN000636,CON018,Oliver Anderson,RG08,2023,7,4824.12,806.61,5630.73,4320.0,1080.0,5400.0,230.73,104.3,450.46,1447.24,281.54,425.67,362.97,2967.88,5267.76,2662.85,47.3
FIN000637,CON018,Oliver Anderson,RG08,2023,8,3576.06,1110.88,4686.94,4320.0,1080.0,5400.0,-713.06,86.8,374.96,1072.82,234.35,402.19,499.9,2584.22,4187.04,2102.72,44.9
FIN000638,CON018,Oliver Anderson,RG08,2023,9,4230.86,789.91,5020.77,4000.0,1000.0,5000.0,20.77,100.4,401.66,1269.26,251.04,331.25,355.46,2608.67,4665.31,2412.1,48.0
FIN000639,CON018,Oliver Anderson,RG08,2023,10,4136.61,769.74,4906.35,4000.0,1000.0,5000.0,-93.65,98.1,392.51,1240.98,245.32,282.16,346.38,2507.35,4559.97,2399.0,48.9
FIN000640,CON018,Oliver Anderson,RG08,2023,11,4887.12,867.75,5754.87,4600.0,1150.0,5750.0,4.87,100.1,460.39,1466.14,287.74,404.15,390.49,3008.91,5364.38,2745.96,47.7
FIN000641,CON018,Oliver Anderson,RG08,2023,12,5353.99,1117.87,6471.86,4600.0,1150.0,5750.0,721.86,112.6,517.75,1606.2,323.59,405.3,503.04,3355.88,5968.82,3115.98,48.1
FIN000642,CON018,Oliver Anderson,RG08,2024,1,3539.57,646.49,4186.06,3520.0,880.0,4400.0,-213.94,95.1,334.88,1061.87,209.3,384.95,290.92,2281.92,3895.14,1904.14,45.5
FIN000643,CON018,Oliver Anderson,RG08,2024,2,4094.15,997.89,5092.04,3520.0,880.0,4400.0,692.04,115.7,407.36,1228.24,254.6,358.38,449.05,2697.63,4642.99,2394.41,47.0
FIN000644,CON018,Oliver Anderson,RG08,2024,3,4669.62,1147.48,5817.1,4000.0,1000.0,5000.0,817.1,116.3,465.37,1400.89,290.86,431.32,516.37,3104.81,5300.73,2712.29,46.6
FIN000645,CON018,Oliver Anderson,RG08,2024,4,3281.52,906.72,4188.24,4000.0,1000.0,5000.0,-811.76,83.8,335.06,984.46,209.41,225.5,408.02,2162.45,3780.22,2025.79,48.4
FIN000646,CON018,Oliver Anderson,RG08,2024,5,4989.42,1260.75,6250.17,4000.0,1000.0,5000.0,1250.17,125.0,500.01,1496.83,312.51,227.61,567.34,3104.3,5682.83,3145.87,50.3
FIN000647,CON018,Oliver Anderson,RG08,2024,6,5271.26,776.56,6047.82,4320.0,1080.0,5400.0,647.82,112.0,483.83,1581.38,302.39,363.55,349.45,3080.6,5698.37,2967.22,49.1
FIN000648,CON018,Oliver Anderson,RG08,2024,7,4950.88,1252.26,6203.14,4320.0,1080.0,5400.0,803.14,114.9,496.25,1485.26,310.16,591.33,563.52,3446.52,5639.62,2756.62,44.4
FIN000649,CON018,Oliver Anderson,RG08,2024,8,4711.59,1028.39,5739.98,4320.0,1080.0,5400.0,339.98,106.3,459.2,1413.48,287.0,597.14,462.78,3219.6,5277.2,2520.38,43.9
FIN000650,CON018,Oliver Anderson,RG08,2024,9,3888.46,1221.77,5110.23,4000.0,1000.0,5000.0,110.23,102.2,408.82,1166.54,255.51,562.71,549.8,2943.38,4560.43,2166.85,42.4
FIN000651,CON018,Oliver Anderson,RG08,2024,10,3876.16,1109.64,4985.8,4000.0,1000.0,5000.0,-14.2,99.7,398.86,1162.85,249.29,464.72,499.34,2775.06,4486.46,2210.74,44.3
FIN000652,CON018,Oliver Anderson,RG08,2024,11,4796.35,1255.94,6052.29,4600.0,1150.0,5750.0,302.29,105.3,484.18,1438.9,302.61,339.11,565.17,3129.97,5487.12,2922.32,48.3
FIN000653,CON018,Oliver Anderson,RG08,2024,12,4049.44,1175.71,5225.15,4600.0,1150.0,5750.0,-524.85,90.9,418.01,1214.83,261.26,411.54,529.07,2834.71,4696.08,2390.44,45.7
FIN000654,CON018,Oliver Anderson,RG08,2025,1,3968.93,733.58,4702.51,3520.0,880.0,4400.0,302.51,106.9,376.2,1190.68,235.13,201.39,330.11,2333.51,4372.4,2369.0,50.4
FIN000655,CON018,Oliver Anderson,RG08,2025,2,2852.01,773.54,3625.55,3520.0,880.0,4400.0,-774.45,82.4,290.04,855.6,181.28,469.4,348.09,2144.41,3277.46,1481.14,40.9
FIN000656,CON018,Oliver Anderson,RG08,2025,3,4180.0,1019.16,5199.16,4000.0,1000.0,5000.0,199.16,104.0,415.93,1254.0,259.96,529.34,458.62,2917.85,4740.54,2281.31,43.9
FIN000657,CON018,Oliver Anderson,RG08,2025,4,3645.52,907.7,4553.22,4000.0,1000.0,5000.0,-446.78,91.1,364.26,1093.66,227.66,310.26,408.47,2404.31,4144.75,2148.91,47.2
FIN000658,CON018,Oliver Anderson,RG08,2025,5,4887.34,1135.01,6022.35,4000.0,1000.0,5000.0,1022.35,120.4,481.79,1466.2,301.12,245.14,510.75,3005.0,5511.6,3017.35,50.1
