TrainingID,StylistID,StylistName,ConsultantID,RegionID,CertificationLevel,Module,TrainingDate,PassDate,ExpiryDate,Score_Pct,CertStatus,DistinctionAchieved
TRN000726,STY068,Amber Torres,CON024,RG04,Level 1 — Colour,Seasonal Analysis Basics,2021-07-23,2021-08-16,2023-08-16,88.4,Expired,Yes
TRN000727,STY068,Amber Torres,CON024,RG04,Level 1 — Colour,Draping Technique,2021-07-23,2021-08-16,2023-08-16,88.4,Expired,Yes
TRN000728,STY068,Amber Torres,CON024,RG04,Level 1 — Colour,Client Communication,2021-07-23,2021-08-16,2023-08-16,88.4,Expired,Yes
TRN000729,STY068,Amber Torres,CON024,RG04,Level 2 — Style,Body Shape Analysis,2022-01-03,2022-02-18,2024-02-18,88.6,Expired,Yes
TRN000730,STY068,Amber Torres,CON024,RG04,Level 2 — Style,Clothing Lines & Textures,2022-01-03,2022-02-18,2024-02-18,88.6,Expired,Yes
TRN000731,STY068,Amber Torres,CON024,RG04,Level 2 — Style,Style Archetypes,2022-01-03,2022-02-18,2024-02-18,88.6,Expired,Yes
TRN000732,STY068,Amber Torres,CON024,RG04,Level 2 — Style,Wardrobe Building,2022-01-03,2022-02-18,2024-02-18,88.6,Expired,Yes
TRN000733,STY068,Amber Torres,CON024,RG04,Level 3 — Full Stylist,Advanced Colour,2022-07-12,2022-08-16,2024-08-15,70.9,Expired,No
TRN000734,STY068,Amber Torres,CON024,RG04,Level 3 — Full Stylist,Advanced Style,2022-07-12,2022-08-16,2024-08-15,70.9,Expired,No
TRN000735,STY068,Amber Torres,CON024,RG04,Level 3 — Full Stylist,Makeup Integration,2022-07-12,2022-08-16,2024-08-15,70.9,Expired,No
TRN000736,STY068,Amber Torres,CON024,RG04,Level 3 — Full Stylist,Business Development,2022-07-12,2022-08-16,2024-08-15,70.9,Expired,No
TRN000737,STY068,Amber Torres,CON024,RG04,Senior Stylist,Mentoring Skills,2023-01-19,2023-02-17,2025-02-16,88.9,Expired,Yes
TRN000738,STY068,Amber Torres,CON024,RG04,Senior Stylist,Workshop Facilitation,2023-01-19,2023-02-17,2025-02-16,88.9,Expired,Yes
TRN000739,STY068,Amber Torres,CON024,RG04,Senior Stylist,Corporate Clients,2023-01-19,2023-02-17,2025-02-16,88.9,Expired,Yes
TRN000740,STY068,Amber Torres,CON024,RG04,Senior Stylist,Advanced Draping,2023-01-19,2023-02-17,2025-02-16,88.9,Expired,Yes
TRN000741,STY069,Jade Peterson,CON024,RG04,Level 1 — Colour,Colour Theory Fundamentals,2022-06-20,2022-07-16,2024-07-15,72.6,Expired,No
TRN000742,STY069,Jade Peterson,CON024,RG04,Level 1 — Colour,Seasonal Analysis Basics,2022-06-20,2022-07-16,2024-07-15,72.6,Expired,No
TRN000743,STY069,Jade Peterson,CON024,RG04,Level 1 — Colour,Draping Technique,2022-06-20,2022-07-16,2024-07-15,72.6,Expired,No
TRN000744,STY069,Jade Peterson,CON024,RG04,Level 1 — Colour,Client Communication,2022-06-20,2022-07-16,2024-07-15,72.6,Expired,No
TRN000745,STY069,Jade Peterson,CON024,RG04,Level 2 — Style,Body Shape Analysis,2022-12-11,2023-01-09,2025-01-08,98.5,Expired,Yes
TRN000746,STY069,Jade Peterson,CON024,RG04,Level 2 — Style,Clothing Lines & Textures,2022-12-11,2023-01-09,2025-01-08,98.5,Expired,Yes
TRN000747,STY069,Jade Peterson,CON024,RG04,Level 2 — Style,Style Archetypes,2022-12-11,2023-01-09,2025-01-08,98.5,Expired,Yes
TRN000748,STY069,Jade Peterson,CON024,RG04,Level 2 — Style,Wardrobe Building,2022-12-11,2023-01-09,2025-01-08,98.5,Expired,Yes
TRN000749,STY069,Jade Peterson,CON024,RG04,Level 3 — Full Stylist,Advanced Colour,2023-06-27,2023-07-15,2025-07-14,82.1,Expired,No
TRN000750,STY069,Jade Peterson,CON024,RG04,Level 3 — Full Stylist,Advanced Style,2023-06-27,2023-07-15,2025-07-14,82.1,Expired,No
TRN000751,STY069,Jade Peterson,CON024,RG04,Level 3 — Full Stylist,Makeup Integration,2023-06-27,2023-07-15,2025-07-14,82.1,Expired,No
TRN000752,STY069,Jade Peterson,CON024,RG04,Level 3 — Full Stylist,Business Development,2023-06-27,2023-07-15,2025-07-14,82.1,Expired,No
TRN000753,STY069,Jade Peterson,CON024,RG04,Senior Stylist,Mentoring Skills,2024-01-02,2024-02-25,2026-02-24,85.8,Active,Yes
TRN000754,STY069,Jade Peterson,CON024,RG04,Senior Stylist,Workshop Facilitation,2024-01-02,2024-02-25,2026-02-24,85.8,Active,Yes
TRN000755,STY069,Jade Peterson,CON024,RG04,Senior Stylist,Corporate Clients,2024-01-02,2024-02-25,2026-02-24,85.8,Active,Yes
TRN000756,STY069,Jade Peterson,CON024,RG04,Senior Stylist,Advanced Draping,2024-01-02,2024-02-25,2026-02-24,85.8,Active,Yes
TRN000757,STY069,Jade Peterson,CON024,RG04,Master Stylist,Master Practitioner,2024-06-24,2024-08-21,2026-08-21,79.9,Active,No
TRN000758,STY069,Jade Peterson,CON024,RG04,Master Stylist,Training Others,2024-06-24,2024-08-21,2026-08-21,79.9,Active,No
TRN000759,STY069,Jade Peterson,CON024,RG04,Master Stylist,Quality Assessment,2024-06-24,2024-08-21,2026-08-21,79.9,Active,No
TRN000760,STY069,Jade Peterson,CON024,RG04,Master Stylist,Brand Ambassador,2024-06-24,2024-08-21,2026-08-21,79.9,Active,No
TRN000761,STY070,Leah Gray,CON024,RG04,Level 1 — Colour,Colour Theory Fundamentals,2021-06-01,2021-06-30,2023-06-30,72.6,Expired,No
TRN000762,STY070,Leah Gray,CON024,RG04,Level 1 — Colour,Seasonal Analysis Basics,2021-06-01,2021-06-30,2023-06-30,72.6,Expired,No
TRN000763,STY070,Leah Gray,CON024,RG04,Level 1 — Colour,Draping Technique,2021-06-01,2021-06-30,2023-06-30,72.6,Expired,No
TRN000764,STY070,Leah Gray,CON024,RG04,Level 1 — Colour,Client Communication,2021-06-01,2021-06-30,2023-06-30,72.6,Expired,No
TRN000765,STY070,Leah Gray,CON024,RG04,Level 2 — Style,Body Shape Analysis,2021-12-08,2021-12-22,2023-12-22,95.7,Expired,Yes
TRN000766,STY070,Leah Gray,CON024,RG04,Level 2 — Style,Clothing Lines & Textures,2021-12-08,2021-12-22,2023-12-22,95.7,Expired,Yes
TRN000767,STY070,Leah Gray,CON024,RG04,Level 2 — Style,Style Archetypes,2021-12-08,2021-12-22,2023-12-22,95.7,Expired,Yes
TRN000768,STY070,Leah Gray,CON024,RG04,Level 2 — Style,Wardrobe Building,2021-12-08,2021-12-22,2023-12-22,95.7,Expired,Yes
TRN000769,STY071,Nathan Ramirez,CON024,RG04,Level 1 — Colour,Colour Theory Fundamentals,2022-11-17,2022-12-07,2024-12-06,92.1,Expired,Yes
TRN000770,STY071,Nathan Ramirez,CON024,RG04,Level 1 — Colour,Seasonal Analysis Basics,2022-11-17,2022-12-07,2024-12-06,92.1,Expired,Yes
TRN000771,STY071,Nathan Ramirez,CON024,RG04,Level 1 — Colour,Draping Technique,2022-11-17,2022-12-07,2024-12-06,92.1,Expired,Yes
TRN000772,STY071,Nathan Ramirez,CON024,RG04,Level 1 — Colour,Client Communication,2022-11-17,2022-12-07,2024-12-06,92.1,Expired,Yes
TRN000773,STY072,Dylan James,CON025,RG05,Level 1 — Colour,Colour Theory Fundamentals,2022-11-18,2022-12-13,2024-12-12,92.9,Expired,Yes
TRN000774,STY072,Dylan James,CON025,RG05,Level 1 — Colour,Seasonal Analysis Basics,2022-11-18,2022-12-13,2024-12-12,92.9,Expired,Yes
TRN000775,STY072,Dylan James,CON025,RG05,Level 1 — Colour,Draping Technique,2022-11-18,2022-12-13,2024-12-12,92.9,Expired,Yes
TRN000776,STY072,Dylan James,CON025,RG05,Level 1 — Colour,Client Communication,2022-11-18,2022-12-13,2024-12-12,92.9,Expired,Yes
TRN000777,STY072,Dylan James,CON025,RG05,Level 2 — Style,Body Shape Analysis,2023-06-01,2023-07-18,2025-07-17,82.4,Expired,No
TRN000778,STY072,Dylan James,CON025,RG05,Level 2 — Style,Clothing Lines & Textures,2023-06-01,2023-07-18,2025-07-17,82.4,Expired,No
TRN000779,STY072,Dylan James,CON025,RG05,Level 2 — Style,Style Archetypes,2023-06-01,2023-07-18,2025-07-17,82.4,Expired,No
TRN000780,STY072,Dylan James,CON025,RG05,Level 2 — Style,Wardrobe Building,2023-06-01,2023-07-18,2025-07-17,82.4,Expired,No
TRN000781,STY072,Dylan James,CON025,RG05,Level 3 — Full Stylist,Advanced Colour,2023-11-23,2023-12-22,2025-12-21,96.4,Expired,Yes
TRN000782,STY072,Dylan James,CON025,RG05,Level 3 — Full Stylist,Advanced Style,2023-11-23,2023-12-22,2025-12-21,96.4,Expired,Yes
TRN000783,STY072,Dylan James,CON025,RG05,Level 3 — Full Stylist,Makeup Integration,2023-11-23,2023-12-22,2025-12-21,96.4,Expired,Yes
TRN000784,STY072,Dylan James,CON025,RG05,Level 3 — Full Stylist,Business Development,2023-11-23,2023-12-22,2025-12-21,96.4,Expired,Yes
TRN000785,STY072,Dylan James,CON025,RG05,Senior Stylist,Mentoring Skills,2024-05-07,2024-06-19,2026-06-19,72.1,Active,No
TRN000786,STY072,Dylan James,CON025,RG05,Senior Stylist,Workshop Facilitation,2024-05-07,2024-06-19,2026-06-19,72.1,Active,No
TRN000787,STY072,Dylan James,CON025,RG05,Senior Stylist,Corporate Clients,2024-05-07,2024-06-19,2026-06-19,72.1,Active,No
TRN000788,STY072,Dylan James,CON025,RG05,Senior Stylist,Advanced Draping,2024-05-07,2024-06-19,2026-06-19,72.1,Active,No
TRN000789,STY073,Ethan Watson,CON025,RG05,Level 1 — Colour,Colour Theory Fundamentals,2021-01-25,2021-03-22,2023-03-22,84.5,Expired,No
TRN000790,STY073,Ethan Watson,CON025,RG05,Level 1 — Colour,Seasonal Analysis Basics,2021-01-25,2021-03-22,2023-03-22,84.5,Expired,No
TRN000791,STY073,Ethan Watson,CON025,RG05,Level 1 — Colour,Draping Technique,2021-01-25,2021-03-22,2023-03-22,84.5,Expired,No
TRN000792,STY073,Ethan Watson,CON025,RG05,Level 1 — Colour,Client Communication,2021-01-25,2021-03-22,2023-03-22,84.5,Expired,No
TRN000793,STY073,Ethan Watson,CON025,RG05,Level 2 — Style,Body Shape Analysis,2021-07-27,2021-09-17,2023-09-17,77.8,Expired,No
TRN000794,STY073,Ethan Watson,CON025,RG05,Level 2 — Style,Clothing Lines & Textures,2021-07-27,2021-09-17,2023-09-17,77.8,Expired,No
TRN000795,STY073,Ethan Watson,CON025,RG05,Level 2 — Style,Style Archetypes,2021-07-27,2021-09-17,2023-09-17,77.8,Expired,No
TRN000796,STY073,Ethan Watson,CON025,RG05,Level 2 — Style,Wardrobe Building,2021-07-27,2021-09-17,2023-09-17,77.8,Expired,No
TRN000797,STY073,Ethan Watson,CON025,RG05,Level 3 — Full Stylist,Advanced Colour,2022-01-30,2022-03-13,2024-03-12,87.0,Expired,Yes
TRN000798,STY073,Ethan Watson,CON025,RG05,Level 3 — Full Stylist,Advanced Style,2022-01-30,2022-03-13,2024-03-12,87.0,Expired,Yes
TRN000799,STY073,Ethan Watson,CON025,RG05,Level 3 — Full Stylist,Makeup Integration,2022-01-30,2022-03-13,2024-03-12,87.0,Expired,Yes
TRN000800,STY073,Ethan Watson,CON025,RG05,Level 3 — Full Stylist,Business Development,2022-01-30,2022-03-13,2024-03-12,87.0,Expired,Yes
TRN000801,STY073,Ethan Watson,CON025,RG05,Senior Stylist,Mentoring Skills,2022-07-28,2022-09-12,2024-09-11,81.2,Expired,No
TRN000802,STY073,Ethan Watson,CON025,RG05,Senior Stylist,Workshop Facilitation,2022-07-28,2022-09-12,2024-09-11,81.2,Expired,No
TRN000803,STY073,Ethan Watson,CON025,RG05,Senior Stylist,Corporate Clients,2022-07-28,2022-09-12,2024-09-11,81.2,Expired,No
TRN000804,STY073,Ethan Watson,CON025,RG05,Senior Stylist,Advanced Draping,2022-07-28,2022-09-12,2024-09-11,81.2,Expired,No
TRN000805,STY074,Mason Brooks,CON025,RG05,Level 1 — Colour,Colour Theory Fundamentals,2020-10-31,2020-12-19,2022-12-19,81.8,Expired,No
TRN000806,STY074,Mason Brooks,CON025,RG05,Level 1 — Colour,Seasonal Analysis Basics,2020-10-31,2020-12-19,2022-12-19,81.8,Expired,No
TRN000807,STY074,Mason Brooks,CON025,RG05,Level 1 — Colour,Draping Technique,2020-10-31,2020-12-19,2022-12-19,81.8,Expired,No
TRN000808,STY074,Mason Brooks,CON025,RG05,Level 1 — Colour,Client Communication,2020-10-31,2020-12-19,2022-12-19,81.8,Expired,No
TRN000809,STY074,Mason Brooks,CON025,RG05,Level 2 — Style,Body Shape Analysis,2021-04-05,2021-05-19,2023-05-19,82.0,Expired,No
TRN000810,STY074,Mason Brooks,CON025,RG05,Level 2 — Style,Clothing Lines & Textures,2021-04-05,2021-05-19,2023-05-19,82.0,Expired,No
TRN000811,STY074,Mason Brooks,CON025,RG05,Level 2 — Style,Style Archetypes,2021-04-05,2021-05-19,2023-05-19,82.0,Expired,No
TRN000812,STY074,Mason Brooks,CON025,RG05,Level 2 — Style,Wardrobe Building,2021-04-05,2021-05-19,2023-05-19,82.0,Expired,No
TRN000813,STY074,Mason Brooks,CON025,RG05,Level 3 — Full Stylist,Advanced Colour,2021-10-21,2021-11-19,2023-11-19,94.0,Expired,Yes
TRN000814,STY074,Mason Brooks,CON025,RG05,Level 3 — Full Stylist,Advanced Style,2021-10-21,2021-11-19,2023-11-19,94.0,Expired,Yes
TRN000815,STY074,Mason Brooks,CON025,RG05,Level 3 — Full Stylist,Makeup Integration,2021-10-21,2021-11-19,2023-11-19,94.0,Expired,Yes
TRN000816,STY074,Mason Brooks,CON025,RG05,Level 3 — Full Stylist,Business Development,2021-10-21,2021-11-19,2023-11-19,94.0,Expired,Yes
